id,nome,data_nascimento,cpf,cep,cidade,estado,pais,genero,telefone,email,data_cadastro
dc5a4634-3bf4-4ef2-8a07-49dd0a1c86fb,Leonardo Aragão,1966-01-15,007.908.558-07,23524832,Almeida do Amparo,AC,Brasil,M,+55 21 5179-2254,00790855807@exemplo.com.br,2024-10-08
7fb1f785-a986-4691-aa60-7964a98aae94,Davi Miguel Nascimento,1975-07-28,393.923.830-88,75675981,da Mota,PB,Brasil,M,(051) 2553-1351,39392383088@exemplo.com.br,2024-12-21
631c29b4-e810-4c4a-b02e-6fb3a7b762d1,Benicio da Costa,1944-04-05,969.260.963-15,59071-007,Gomes Grande,AL,Brasil,F,+55 (071) 5360-5557,96926096315@exemplo.com.br,2025-01-13
8b482bd4-2e4e-4430-a420-6964d1f31422,José Moreira,2005-09-23,530.246.451-78,64170-557,Barros do Galho,PA,Brasil,F,(081) 6640 0511,53024645178@exemplo.com.br,2024-10-25
7010a20b-ab72-4f1f-a3fb-44d0fb525da8,Dr. Isaac Martins,1962-10-16,023.516.661-59,88882315,Vargas de Goiás,SE,Brasil,M,+55 41 2901-7593,02351666159@exemplo.com.br,2024-04-18
a358d2ff-0d8f-4660-85e2-9b078a11811e,Alice Aparecida,1968-09-11,877.270.139-01,58305-462,Siqueira,AC,Brasil,F,+55 61 9718-6088,87727013901@exemplo.com.br,2024-01-31
ee35c2a5-de30-4dcd-ac41-2e9d7a098562,Danilo Castro,1936-09-13,799.563.784-08,77122341,Campos do Oeste,GO,Brasil,M,+55 (081) 7734 0915,79956378408@exemplo.com.br,2024-11-20
c3b25e11-879a-4ec3-b70d-7170b9e1aab9,Theodoro Guerra,1939-08-01,181.121.273-93,13989-880,Nogueira de Minas,PR,Brasil,M,(011) 8044-7822,18112127393@exemplo.com.br,2024-01-29
707ac1e7-07fe-4f5c-918a-cd8a8eba5104,Apollo Pimenta,1935-04-10,444.822.844-47,46206912,Viana da Serra,GO,Brasil,M,0800-736-0700,44482284447@exemplo.com.br,2025-10-17
4212d7b1-406c-44b9-91c2-50e18656baea,Sara Fonseca,1968-12-14,605.215.726-30,59757248,Teixeira da Serra,PB,Brasil,F,(081) 1981 5374,60521572630@exemplo.com.br,2025-09-07
1248aff3-e048-478d-8ac6-e6938b9ff198,Marcelo Nascimento,1972-04-05,027.236.935-86,83496349,Souza Alegre,MA,Brasil,M,(071) 8360-3244,02723693586@exemplo.com.br,2024-01-30
527fc9d2-3d3d-45ff-a2a7-0e57e0969397,Maria Julia da Cruz,1977-05-14,494.750.816-80,47878-100,da Mata Verde,GO,Brasil,F,0800-580-2230,49475081680@exemplo.com.br,2024-02-25
bb82cad8-4fcd-41a8-9afd-df1a4c711cd8,Rafaela Gonçalves,2004-02-06,716.492.660-57,72227-377,Lopes da Prata,PB,Brasil,M,31 2402 7907,71649266057@exemplo.com.br,2024-04-21
e80f8dcc-bb0b-45cd-b04f-7c8b9207a2c4,Vitor Aragão,1967-07-28,243.461.687-48,80610128,Sá Verde,ES,Brasil,F,0800 929 2051,24346168748@exemplo.com.br,2024-11-29
262158e2-3139-4630-a22d-b6a6d7e2f4f6,Davi Miguel Mendonça,1961-07-24,508.829.917-17,35694-006,da Mata do Campo,SP,Brasil,M,+55 21 6462 8561,50882991717@exemplo.com.br,2023-12-23
8db6e772-bfb0-4634-a571-770c67bea419,Maysa Machado,1959-08-06,824.714.817-84,70387238,Araújo da Serra,PA,Brasil,F,0900-778-0199,82471481784@exemplo.com.br,2023-12-21
b24c851a-70de-4d51-a97f-cdf9290cc956,Bernardo Rezende,1960-04-09,381.847.509-97,06504-520,Peixoto do Galho,RR,Brasil,M,81 7037 7584,38184750997@exemplo.com.br,2023-11-11
5b611a89-37a6-4857-8f4d-420d8260bdd7,Dr. Matheus Oliveira,1993-02-18,154.612.075-89,31772820,Vargas dos Dourados,RN,Brasil,F,(084) 8371 0856,15461207589@exemplo.com.br,2024-12-31
6899a10d-147e-47d5-88ee-880e5da39363,Dr. Lorenzo Gonçalves,1984-06-10,225.832.491-49,69155402,Melo Verde,SE,Brasil,F,(071) 5659 7706,22583249149@exemplo.com.br,2024-05-16
7e1e2963-c7b7-404b-8332-07db39554734,Laís Novaes,1987-07-03,315.402.814-97,25073650,Martins,DF,Brasil,M,41 7979-0459,31540281497@exemplo.com.br,2025-10-11
89266983-4ab5-488f-a2c9-2527379eddc1,Dr. João Pedro Gonçalves,1965-04-03,737.765.333-38,86760-476,Sá,MS,Brasil,F,(081) 4070-5297,73776533338@exemplo.com.br,2025-08-24
7040117d-fa45-4ccc-8c0d-d19be9e5917e,Isaac Fernandes,1986-01-09,387.919.195-70,58517-225,Albuquerque,MA,Brasil,M,+55 (021) 1232 7287,38791919570@exemplo.com.br,2025-09-22
8ff63390-beff-4f65-8f85-9d947d689912,Sr. Léo Sales,1957-03-30,884.470.353-02,29939135,Albuquerque da Serra,GO,Brasil,M,(011) 8070 5311,88447035302@exemplo.com.br,2025-09-04
e76abf40-3aad-46cc-a1eb-530cd9e46391,José Moreira,1984-02-04,724.278.257-77,31394-179,Cassiano de Goiás,RS,Brasil,F,84 5300 3310,72427825777@exemplo.com.br,2024-06-28
39f9506b-873f-4edf-8f87-98ef5893b435,Cecília Abreu,1944-07-14,907.592.781-51,49003390,Sousa de Goiás,RO,Brasil,M,+55 (041) 0483 3756,90759278151@exemplo.com.br,2024-10-02
5bb8ee2f-3429-43b4-8e12-e91b61c48ab2,Sara Casa Grande,2006-12-06,578.544.465-09,12324-529,Barbosa do Galho,SC,Brasil,F,+55 (084) 9603-1694,57854446509@exemplo.com.br,2025-02-13
2523c406-653f-401c-8547-e12055cd2730,Dra. Liz Rodrigues,1960-03-04,737.764.841-92,12936703,Brito Grande,MS,Brasil,F,(011) 8013-9594,73776484192@exemplo.com.br,2024-04-14
a6e806b7-96c8-4263-a281-be5284f063a8,Dr. Joaquim da Cunha,1959-03-15,627.710.442-08,27016-154,Carvalho,AP,Brasil,M,+55 61 5993 7654,62771044208@exemplo.com.br,2024-05-12
85c2362c-895c-442c-97f6-da5a79ce1847,Dr. Vitor Jesus,1940-12-19,366.842.759-31,94282743,Montenegro do Norte,MT,Brasil,M,(084) 5650 7873,36684275931@exemplo.com.br,2025-01-01
b690cb8b-30d5-42be-b8a8-c4b8d11e377e,Dr. Gael Henrique Campos,2002-02-03,062.689.078-79,40162-653,Jesus,MT,Brasil,M,+55 (061) 2236 7092,06268907879@exemplo.com.br,2024-05-19
3cb8a70a-b78b-4996-831c-9dbb8cc9b9fd,Esther Sousa,1986-10-10,731.743.404-37,40411-559,Rodrigues da Mata,BA,Brasil,F,+55 (084) 6864-7995,73174340437@exemplo.com.br,2024-06-09
c196b3ae-3e30-4b98-90ba-a360ddb64483,Isaac Silveira,1955-11-18,430.370.359-67,31811254,Novaes do Norte,ES,Brasil,M,+55 (084) 3233 9409,43037035967@exemplo.com.br,2025-09-13
f54ed1cf-6b38-4e09-ad68-1f792de7cf16,Nicolas Pereira,1994-12-02,564.129.528-65,23879-662,Ferreira do Sul,SP,Brasil,F,+55 51 8830 2547,56412952865@exemplo.com.br,2024-04-13
5e55214a-b81b-4999-a084-b873cee4b1fa,Dr. Ravi Correia,2002-04-14,372.912.904-61,91710314,Vargas da Praia,AC,Brasil,F,81 7018 5632,37291290461@exemplo.com.br,2024-12-19
3f491791-72e4-410d-8d9c-b1bf02500688,Sr. Arthur Gabriel Porto,1945-09-21,898.546.651-81,16369-672,Correia das Flores,BA,Brasil,F,21 3348 0745,89854665181@exemplo.com.br,2024-02-26
94a878d5-72c8-4f18-8349-6d99b6f74711,Anthony da Paz,1952-07-11,974.015.019-05,88228045,Cirino,PA,Brasil,M,0300-489-0401,97401501905@exemplo.com.br,2023-11-10
99e46087-a83b-43ee-bf5d-e84e87e233d6,Caio Castro,1951-11-21,531.825.039-88,74027-826,Rios,MG,Brasil,M,+55 (011) 3015 8454,53182503988@exemplo.com.br,2024-07-14
50e64abc-40c3-42bb-8003-1703a33c03d8,Emanuel Fonseca,1963-04-10,844.782.755-90,82374-487,Rocha de Minas,PI,Brasil,M,31 1099-2219,84478275590@exemplo.com.br,2023-12-24
b392fb11-b9d0-4fa1-a461-b49b675b7c8e,Rafaela Moraes,2000-04-14,041.826.048-78,65013011,Novais,ES,Brasil,F,+55 61 8741-4180,04182604878@exemplo.com.br,2023-12-15
6cac3fb9-fa92-4ad8-a172-55c9d8315b36,Alana Vargas,1954-07-06,417.587.873-59,02553-694,Freitas das Flores,RS,Brasil,F,(084) 5128-0856,41758787359@exemplo.com.br,2025-08-04
494bd932-f32d-4a1f-97ec-9ea73d022551,Milena Pires,2002-06-17,679.083.577-39,37639915,Moura Verde,ES,Brasil,M,81 6053-2684,67908357739@exemplo.com.br,2025-07-17
cc9ae8f2-71ce-4b29-ad1e-01ca5b646425,Luiz Fernando Pimenta,1938-02-05,743.226.734-79,16426209,Porto,CE,Brasil,F,0500 511 3912,74322673479@exemplo.com.br,2025-06-11
116ab026-e736-4e2f-ac63-49b2f8ad07ce,José Miguel Abreu,1936-09-19,897.020.258-19,42485230,Silva,PR,Brasil,F,(061) 7165 7697,89702025819@exemplo.com.br,2025-01-27
df9baf75-61d5-400e-81ee-76dc8c763e08,Gabrielly Castro,1935-08-26,054.316.393-90,88208784,Campos Grande,GO,Brasil,M,(081) 6459 6661,05431639390@exemplo.com.br,2025-06-14
1ba7626c-5ae0-4a91-8398-376fec0b0c7f,Gael Henrique Jesus,1948-02-23,460.776.056-54,85534-788,Sampaio de Alves,PR,Brasil,F,81 4516-2847,46077605654@exemplo.com.br,2025-08-09
51fef4c1-2aed-44c9-b46d-07e0e2dae713,Dr. Dom Gonçalves,1961-08-02,737.224.506-79,62343392,Almeida,RJ,Brasil,F,0500 295 2337,73722450679@exemplo.com.br,2024-12-08
d897955b-e90c-4ccd-b53a-76b27907dd3c,Lucas Sousa,1952-01-02,017.721.074-74,29530-770,Silveira do Galho,RS,Brasil,F,+55 61 4198-8537,01772107474@exemplo.com.br,2025-05-27
e0ee330d-c1aa-412e-bdbe-cdcba39c0287,Jade Rezende,1965-10-13,728.782.349-64,38053690,Siqueira do Campo,SC,Brasil,M,+55 (021) 7920-1299,72878234964@exemplo.com.br,2024-11-07
5b8059fd-d10f-4602-b9c7-6f2396960cdf,Josué Dias,1941-10-25,596.892.295-46,95187903,Sousa do Sul,MT,Brasil,F,81 6125-4538,59689229546@exemplo.com.br,2025-09-26
3cbe7218-7cc1-4757-86aa-dd424f016d8a,Sra. Beatriz Casa Grande,1942-11-25,877.247.114-42,12276145,Siqueira,RR,Brasil,M,+55 (071) 1433-7577,87724711442@exemplo.com.br,2025-06-25
801bb452-9cad-41d2-9451-fc7828423d25,Allana Siqueira,1955-11-15,330.698.019-71,43955-492,Alves de Albuquerque,RS,Brasil,M,+55 (051) 4537-8932,33069801971@exemplo.com.br,2023-11-12
16163d60-3765-4d02-97f6-d190765299b1,Antônio Fonseca,1963-07-18,387.757.727-69,57625-103,Casa Grande,PA,Brasil,M,41 9447 2526,38775772769@exemplo.com.br,2025-08-31
8e08667a-8629-49ef-972c-168ac4b1d8a8,Srta. Ana Vitória Dias,1974-10-14,605.743.198-71,64835-977,Melo,PR,Brasil,M,71 8883 0002,60574319871@exemplo.com.br,2025-02-10
8cb7be13-0839-46ed-b3a8-4b3f416dabbc,João Pedro Garcia,1971-01-16,453.824.843-26,97108-228,Silveira do Sul,TO,Brasil,F,+55 21 0651 1472,45382484326@exemplo.com.br,2024-12-11
7ee8362e-0bee-47e6-887f-7020e24e8918,Matteo Ramos,1935-01-15,236.043.017-91,13127866,Campos,PB,Brasil,F,84 5944 1002,23604301791@exemplo.com.br,2025-01-31
4e20c482-04c7-4680-bd74-36f8ec480570,Gael Henrique Brito,1997-02-08,699.765.569-13,34075-479,Viana,GO,Brasil,F,+55 61 5454-6400,69976556913@exemplo.com.br,2024-01-18
ec0598fd-03f0-47d4-b965-99c4ae7c9f18,Bárbara Monteiro,1936-09-18,361.378.741-35,53588-643,da Cruz,GO,Brasil,M,0500-317-3535,36137874135@exemplo.com.br,2025-08-17
19521f7b-a8ee-49af-bc97-1fb7bf395856,José Aparecida,1979-02-07,157.017.785-63,57359-441,Silveira de Goiás,AM,Brasil,F,+55 21 7391-6138,15701778563@exemplo.com.br,2024-07-06
cc02411d-0357-4aac-8c1f-d261d1d4bee0,Nina Martins,1948-09-14,938.171.265-89,76982-507,da Conceição das Flores,RS,Brasil,F,+55 11 6870 2895,93817126589@exemplo.com.br,2023-10-31
f7e9252a-f77c-4a64-905a-5baeacdb8810,Isabela Barros,1986-07-23,302.432.783-76,48972-179,da Mata do Amparo,GO,Brasil,F,(084) 7122 7440,30243278376@exemplo.com.br,2023-12-07
071d542b-d674-4bf6-aeb6-6a4d82f4a344,Gustavo Costela,1953-09-28,249.287.718-07,42237-795,Costela das Flores,SC,Brasil,F,+55 84 7443 1188,24928771807@exemplo.com.br,2024-08-05
f5489561-e21a-4eb1-b36c-37cb7dbf2561,Gabrielly Mendonça,2003-11-16,324.837.264-79,22315-598,Lima,DF,Brasil,M,+55 51 9013 8582,32483726479@exemplo.com.br,2024-08-28
4ee8f14c-3ca2-47a5-ae5c-66a622fe1743,Dr. Isaac Casa Grande,1958-08-25,718.798.545-10,39191885,da Cruz,RJ,Brasil,M,+55 31 9890 5167,71879854510@exemplo.com.br,2025-06-21
1ac35e49-2c48-458e-b7c0-10bf3b703f30,Isaac Aragão,1986-01-29,686.652.637-40,48713036,da Rocha,PI,Brasil,M,+55 (061) 9047 2190,68665263740@exemplo.com.br,2023-11-08
299bbe69-d011-47a2-a6ec-b6bc59eb95df,Dr. Benjamin Casa Grande,1993-07-26,852.713.401-33,31698397,Pimenta Grande,AM,Brasil,M,+55 (084) 4481-4785,85271340133@exemplo.com.br,2024-11-25
72ad0457-751a-4be1-af61-757d447a3232,Bruna Vasconcelos,1985-09-18,889.181.236-81,85388-927,Viana,SC,Brasil,F,(071) 4821 3333,88918123681@exemplo.com.br,2023-12-23
c102cfbd-6b18-453c-bded-5ca58a8bb2df,Maria Cecília Pires,1998-01-26,570.104.705-08,64090-754,Pastor,MA,Brasil,M,(051) 7333 6879,57010470508@exemplo.com.br,2024-04-09
16584efd-2d75-4345-b10a-59a6abac0798,Maria Clara Nogueira,1947-05-07,719.930.067-07,54560569,Brito da Praia,SE,Brasil,M,+55 84 6795 5719,71993006707@exemplo.com.br,2024-06-29
e7c6285d-f9f9-4097-aa41-84108bc8097c,Luiz Gustavo Barbosa,2007-07-09,992.469.328-05,43376621,Costela da Mata,BA,Brasil,F,+55 (071) 2222-9116,99246932805@exemplo.com.br,2025-09-30
dd907442-eac4-4991-a145-6e57c86d8d43,Dr. Augusto Macedo,1966-11-29,709.172.928-13,22385-148,Oliveira,RN,Brasil,M,81 7801 4896,70917292813@exemplo.com.br,2024-02-03
0c08e162-67b5-43dc-9598-15432eee31ef,Isabella Ferreira,1991-01-17,660.929.175-99,48905617,Costa,SC,Brasil,F,(051) 6430 0980,66092917599@exemplo.com.br,2024-12-16
26c39f6c-9b67-4a0c-b47c-556d1bc4bee6,Bernardo Ferreira,1986-04-19,829.836.573-00,95279-229,Guerra do Campo,AC,Brasil,M,(051) 5344-8041,82983657300@exemplo.com.br,2023-10-28
9ff7a68e-766f-41c0-910d-23a7b18a68ae,Maria Sophia da Conceição,1970-03-12,150.844.088-36,92263-686,Siqueira,AM,Brasil,M,0500-081-2133,15084408836@exemplo.com.br,2024-06-14
1c341bb0-0f98-4bba-a819-91c057e36051,Yasmin Casa Grande,1997-03-05,963.457.631-59,81904-515,Leão do Sul,PE,Brasil,M,+55 (041) 3142-5282,96345763159@exemplo.com.br,2023-12-07
c0389348-df23-4b5c-85c2-fca922d697de,Arthur Gabriel Martins,1998-05-03,804.502.769-46,32872-625,Cassiano de Sousa,MA,Brasil,M,(051) 7265 1171,80450276946@exemplo.com.br,2025-01-10
603cce71-4779-40e0-97a3-a7612d674b3c,Julia Almeida,1987-09-06,750.584.134-33,21378-972,Cardoso,AM,Brasil,M,(041) 2372 7259,75058413433@exemplo.com.br,2024-08-29
fa00122c-3d2f-45fd-bc60-1dc70cc91e19,Raul Santos,2001-07-30,570.031.251-36,75079-572,Vasconcelos de Rocha,AP,Brasil,F,(021) 6197-6469,57003125136@exemplo.com.br,2023-11-02
2fc7bb52-3307-47fc-b3cd-b9d8ecc6bcc6,Isadora Mendonça,1987-07-23,883.691.292-40,72593543,Andrade,MT,Brasil,M,+55 11 9286-3844,88369129240@exemplo.com.br,2024-05-19
54a61d62-462a-4ffc-8ea5-5d523faa8139,Isadora Barros,1979-01-24,688.872.919-67,71495-086,Carvalho da Praia,PI,Brasil,M,51 1550 3244,68887291967@exemplo.com.br,2025-09-13
c72b9c78-3777-4582-9dc8-3acfa33c456c,Srta. Agatha Ribeiro,1993-07-11,808.886.348-42,32594-556,Vieira,RS,Brasil,F,(061) 4602-0472,80888634842@exemplo.com.br,2024-02-06
98a58a1b-20e7-4dc4-8bcb-42e86fb88920,Maria Fernanda Barbosa,1947-09-25,825.972.002-92,36331-132,Albuquerque do Galho,RS,Brasil,M,+55 (021) 8934-8746,82597200292@exemplo.com.br,2024-11-05
6d7ecaa3-d05a-44e7-b91f-640ba8cf1852,Emanuella da Paz,1978-08-30,295.378.656-54,23890-626,das Neves,PB,Brasil,F,+55 (021) 8747-2798,29537865654@exemplo.com.br,2024-08-31
364917a5-1b03-49b3-8d79-033197af3286,Erick Vasconcelos,1969-06-09,564.638.397-82,88404-554,Abreu,BA,Brasil,M,+55 (031) 9085 1003,56463839782@exemplo.com.br,2025-06-29
a45d8b0f-7bd6-4255-8caa-03d967b85b67,Alice Souza,1974-02-11,200.335.710-98,51843757,Fogaça,CE,Brasil,F,61 3233 1842,20033571098@exemplo.com.br,2024-09-19
e9513a19-94ce-4f39-a47a-4416bad36abd,Ísis Viana,1991-06-01,410.559.850-78,68484-799,da Mata,AM,Brasil,M,+55 21 3486-1188,41055985078@exemplo.com.br,2023-11-09
379195d0-83d0-4182-8cdd-c0ede653f112,Vitor da Conceição,1971-06-15,048.061.726-14,12890170,Vasconcelos,CE,Brasil,F,+55 61 0597 3725,04806172614@exemplo.com.br,2024-04-28
dea658d9-024f-4cf5-81de-137edcd792c8,Yasmin Moreira,1951-02-21,703.444.886-94,26607104,Ferreira das Flores,MS,Brasil,F,+55 (031) 2564 1619,70344488694@exemplo.com.br,2023-11-19
a6366edb-3474-4bf2-adff-5cd4e37272ee,Emanuelly Ramos,2007-03-22,060.182.846-04,80282799,Gonçalves,BA,Brasil,F,(041) 3871-1848,06018284604@exemplo.com.br,2025-05-02
d2b3c7d9-c5ce-4bf2-8fbc-54bfd0e82f88,Dr. João Gabriel Pereira,1946-03-22,346.743.167-78,11874453,Barbosa da Praia,AL,Brasil,M,+55 84 6361-3364,34674316778@exemplo.com.br,2024-02-14
d4e4ec11-7001-4045-b921-7e8ec59ab867,Enzo Ferreira,1960-11-11,943.045.503-83,19912-715,Pastor,RR,Brasil,F,+55 11 4642-6838,94304550383@exemplo.com.br,2024-04-25
5c44c8a6-200a-4021-81dd-6a2fe9395baa,Danilo Fonseca,1990-05-05,184.750.684-68,95811691,Melo da Mata,BA,Brasil,M,+55 (051) 8856-7568,18475068468@exemplo.com.br,2025-03-05
6839e130-4071-419d-bcd3-57ab7c12cce7,Stephany Siqueira,1973-08-23,143.099.017-97,97562074,Vargas,RS,Brasil,M,84 9488 9817,14309901797@exemplo.com.br,2024-06-15
aef1ace0-6942-47b2-a408-73ddc2ea251a,Bruna Azevedo,1992-12-10,597.026.130-25,58000289,Pires,PI,Brasil,F,0300-944-6062,59702613025@exemplo.com.br,2025-07-27
422fe17f-9ed0-45e1-9b6f-f89a4d2efe72,Davi Miguel Caldeira,1991-05-02,606.279.487-27,60022-361,Almeida,RJ,Brasil,F,+55 (041) 9626 6829,60627948727@exemplo.com.br,2024-09-18
eed039f5-5960-4c5b-a405-aed873c82705,Alana Souza,1968-10-18,887.027.186-11,68551368,Duarte,RO,Brasil,F,+55 (031) 8573-1423,88702718611@exemplo.com.br,2024-10-07
1587b404-105b-4640-9a4d-4e1aae941d83,Hadassa Vasconcelos,1966-09-03,494.775.430-70,10433-123,Monteiro Grande,MT,Brasil,M,(081) 9295 3121,49477543070@exemplo.com.br,2025-01-05
b895a634-3834-44d4-9ef0-1e9ff3bab360,Heloísa da Conceição,1967-05-14,633.659.181-68,19306-807,Monteiro das Pedras,SC,Brasil,M,(084) 4337 0524,63365918168@exemplo.com.br,2024-09-17
c669301f-1d4b-400d-82f2-4dc34796d9fa,Theo Castro,1942-05-10,647.492.616-22,47817-275,Silva,AM,Brasil,M,0500 973 8481,64749261622@exemplo.com.br,2024-04-17
14bcb627-8d1c-41b1-80eb-557bbb450ec0,Isabella Albuquerque,1983-08-03,553.357.424-15,67319-276,da Mota,PI,Brasil,M,+55 84 8525 4066,55335742415@exemplo.com.br,2025-09-08
baad1629-db1b-485e-ac18-3ae85853ce08,Dr. Paulo Nascimento,1998-05-05,940.528.627-79,95566260,Azevedo das Pedras,MT,Brasil,F,(061) 2606 8317,94052862779@exemplo.com.br,2025-03-11
a996296b-2881-4c8a-aee8-f9edecb0eab3,Bernardo Rezende,1977-10-22,570.970.542-15,08074071,Mendonça do Sul,PA,Brasil,F,21 3500 1399,57097054215@exemplo.com.br,2025-03-12
e3b13398-c243-428a-820f-57ac52281fce,Sr. João Pedro Cirino,1994-02-26,062.078.979-24,55743-711,Abreu Verde,AM,Brasil,F,+55 (071) 4393-1034,06207897924@exemplo.com.br,2025-02-10
e62fc2d9-ec93-4abb-b104-0023dcffde13,Sr. Yago Viana,1990-01-28,727.469.983-92,69749253,Silva,PI,Brasil,M,21 2503 3055,72746998392@exemplo.com.br,2025-04-08
a6ecd9e0-4b31-4edf-880d-bab01c45fbe0,José Pedro Aparecida,1999-06-12,205.900.956-65,55806852,Cunha dos Dourados,SE,Brasil,M,+55 61 1829 0989,20590095665@exemplo.com.br,2025-06-25
c9db9d81-b019-48f4-914b-27b89df5dd4c,Isabela Pereira,1975-01-05,845.000.128-28,01836-800,Castro de Brito,SE,Brasil,M,(081) 3155 9712,84500012828@exemplo.com.br,2024-01-12
225cc7ce-3809-4350-898a-583889b9ee01,Agatha Albuquerque,1979-10-29,540.736.088-85,72316604,Campos das Flores,RR,Brasil,F,(031) 2502 8950,54073608885@exemplo.com.br,2024-05-18
8d3b687d-9025-4e13-af65-7673e5588e28,Yasmin da Conceição,1950-11-27,234.671.024-46,22046415,Melo das Pedras,GO,Brasil,M,(084) 4986 9827,23467102446@exemplo.com.br,2023-11-13
87b15e76-46ed-410b-9c62-18eceec52220,Ryan Novaes,2006-05-02,240.810.333-97,68487-327,Vieira,AP,Brasil,F,61 1893 1528,24081033397@exemplo.com.br,2024-08-04
1de1c4e9-6a1b-40fb-8ce5-7e53a2e94308,Gael Henrique Moura,1957-09-27,791.126.026-77,69235-967,Cavalcanti de Guerra,PB,Brasil,F,+55 (011) 9291-3133,79112602677@exemplo.com.br,2025-09-16
ea645a63-1884-4be9-a0eb-997fceb88271,Luísa Novaes,1975-09-08,446.781.226-69,80845115,Teixeira,CE,Brasil,F,+55 61 0597-6774,44678122669@exemplo.com.br,2024-10-24
b8ad397b-a6b0-4723-858f-3073fdab9dcf,Sarah Silva,1991-09-12,477.099.518-95,53017-663,Freitas da Praia,AM,Brasil,F,(031) 9785 2758,47709951895@exemplo.com.br,2025-10-17
1e95ea10-6ceb-4b3f-81ec-99df32211ee5,Gael Cavalcante,2005-08-03,368.987.841-88,24356-228,Andrade das Flores,PA,Brasil,F,+55 51 9983 4336,36898784188@exemplo.com.br,2025-03-09
1e671510-9903-4b4e-87f2-4e6199361ca6,Guilherme Abreu,1972-03-17,467.488.546-37,00807-628,Caldeira,AL,Brasil,F,11 7581 0146,46748854637@exemplo.com.br,2025-01-22
aebd3acd-1bcf-4b4e-b038-bf65c1dd15c3,Catarina Costela,1992-06-21,738.771.282-80,05037-540,Monteiro da Praia,PR,Brasil,M,+55 71 5584-6770,73877128280@exemplo.com.br,2025-05-23
1145774f-ead2-41d4-8275-77f124740a39,Arthur Miguel Cunha,1996-10-24,637.464.704-44,63820143,Mendes,SE,Brasil,M,+55 84 0243 1885,63746470444@exemplo.com.br,2025-05-20
3c9f8ddd-890f-427a-94cc-4fe8cf73bd07,Guilherme Silveira,2005-10-21,063.319.966-89,34018-004,Pereira,MT,Brasil,M,84 5881-7565,06331996689@exemplo.com.br,2025-05-16
b43c4d6f-2f93-447a-bdc7-6a3b2f2f06f3,Ana Luiza Caldeira,1986-06-28,400.600.959-78,71456291,Silva de Almeida,RR,Brasil,F,(021) 4827-5647,40060095978@exemplo.com.br,2024-06-03
a2b76a00-dd04-4554-a113-59309795f09f,Rebeca das Neves,1987-02-10,633.250.679-34,01758728,Moreira,MA,Brasil,F,+55 11 4042 0523,63325067934@exemplo.com.br,2025-08-31
6deea4db-ef0e-4185-9ed5-77b3f88d0b84,Vitor Gabriel Viana,1985-05-20,456.316.309-85,30536111,Pereira de da Rocha,PA,Brasil,F,+55 (061) 9345-8006,45631630985@exemplo.com.br,2024-04-02
